0,0.2418141855301801,0.24156062462320552
1,0.218531590033439,0.21818326152814552
2,0.20184620581311175,0.20145854653418063
3,0.18871364871924742,0.18831709008850156
4,0.1778497188477195,0.17741836091969163
5,0.16859323279472302,0.16821613766090013
6,0.1605704794319463,0.16020330750080758
7,0.15355040250485763,0.15322630083980038
8,0.14732777123712004,0.14701899438584223
9,0.1417841524753603,0.14150533233769239
10,0.1368168596350588,0.13653093206626363
11,0.1323092976306798,0.1320267767177429
12,0.12822132699907524,0.12799013414303773
13,0.12453743023535935,0.12431575858255382
14,0.12118406761501684,0.12098432148678694
15,0.11812333735774155,0.11796582466026302
16,0.11525252727579209,0.1150993868606165
17,0.11269110252743121,0.11256199073872995
18,0.11035235024138819,0.11026058116694912
19,0.10814534616394667,0.10805905831162818
20,0.10616514838094009,0.10609109580900986
21,0.10434583783996641,0.10428663838258945
22,0.10267855846101884,0.10264826329436619
23,0.10108911890620947,0.10104187339259078
24,0.09966662774251017,0.09964574991655537
25,0.0983243266542413,0.09834137744450709
26,0.09710892634544871,0.09713209222623846
27,0.09595005702956405,0.09600585844111628
28,0.0948870666907751,0.09496683063358069
29,0.09391553021220898,0.09402557949686889
30,0.09300769315329671,0.09313498613191769
31,0.0921650051887409,0.09232914289098698
32,0.09139269475339824,0.09156010409560986
33,0.09066443344843719,0.09087431713321711
34,0.08996545814138517,0.0901904767487722
35,0.08934506944232999,0.08959341332846088
36,0.08876077630852523,0.08900656028839876
37,0.08821492686501006,0.088477196055901
38,0.08768626159548149,0.08799804344627774
39,0.08720102040944039,0.08750581020003301
40,0.08675933358711337,0.08707856777196867
41,0.08633680598889987,0.08666515407187399
42,0.08594781773845898,0.08631073915156594
43,0.08559012887367862,0.08598869358134106
44,0.08525610529201004,0.08566729355724237
45,0.08494814829370807,0.08539534944661137
46,0.08464303432383895,0.08512864989023365
47,0.08436448922531053,0.0848824573729944
48,0.08389881465417057,0.08445613482159388
49,0.0836532872988173,0.08422994388345978
50,0.08341383356874393,0.0840240482671361
51,0.08301624643905416,0.08366313137154793
52,0.08281893339541967,0.08348321471687814
53,0.08262599208255779,0.0833202330458298
54,0.08241946953248772,0.08313164412346669
55,0.08209014392173776,0.08282907238213374
56,0.08177289169371398,0.08252965058721748
57,0.08156443416078946,0.08236728362057329
58,0.08142573071094739,0.08223848909534717
59,0.08123525964580222,0.08209606447551777
60,0.08096879179640928,0.08184526739442663
61,0.08082230437716226,0.08177238976199078
62,0.08058219180602463,0.08159517692154258
63,0.08043450189636406,0.08144704307687425
64,0.08030201725472762,0.08136176069604699
65,0.0801968133946275,0.08127882918686373
