feature,mean_importance
heart_disease,0.0
gender_Female,0.0
gender_Male,0.0
gender_Other,0.0
smoking_history_current,0.0
smoking_history_ever,0.0
smoking_history_former,0.0
smoking_history_never,0.0
smoking_history_not current,0.0
smoking_history_No Info,0.0004046963363039446
hypertension,0.0021985221064973804
bmi,0.003165203779781947
age,0.017844182432167323
blood_glucose_level,1.5451124090979806
HbA1c_level,1.976427452585554
