feature,mean_importance
gender_Female,0.0
gender_Male,0.0
gender_Other,0.0
smoking_history_No Info,0.0
smoking_history_current,0.0
smoking_history_ever,0.0
smoking_history_former,0.0
smoking_history_never,0.0
smoking_history_not current,0.0
heart_disease,0.001523438582941447
hypertension,0.0018478544420146292
bmi,0.003241010716459022
age,0.011819161686267557
blood_glucose_level,1.5552015130527879
HbA1c_level,1.9868504703057852
