feature,mean_importance
hypertension,0.0
heart_disease,0.0
smoking_history_current,0.0
smoking_history_ever,0.0
smoking_history_never,0.0
smoking_history_not current,0.0
gender_Female,2.7755575615628915e-18
gender_Male,2.7755575615628915e-18
smoking_history_No Info,2.7755575615628915e-18
smoking_history_former,2.7755575615628915e-18
bmi,5.551115123125783e-18
gender_Other,5.551115123125783e-18
age,0.01257523724737163
blood_glucose_level,0.5054615393284085
HbA1c_level,1.3463551308191104
